,neuron,mae,mse,rmse,Perror
3615,relu_8_29_28,0.1151253032684332,0.022177601348090558,0.14892146033426665,12.58466245647421
6329,relu_12_22_15,0.1372718739509588,0.022179346449523192,0.1489273193525056,13.664165879045745
618,relu_4_26_28,0.11371127684911023,0.022180167364915064,0.14893007542103465,10.11706931111252
15894,relu_25_25_22,0.12845080216725602,0.02218037512515651,0.14893077292875542,12.481392550454668
11983,relu_20_15_26,0.1395037206013991,0.022180762611582673,0.1489320738175047,13.323943140181239
4887,relu_10_23_4,0.12913814067840634,0.022187331769175263,0.14895412639190383,14.263273149102236
11166,relu_19_12_19,0.14107146581013932,0.02219515794157175,0.14898039448723363,13.714117903121661
5053,relu_10_29_8,0.1264667089780165,0.022199114694474012,0.14899367333707164,12.283831526878963
8961,relu_16_11_28,0.13390242417653336,0.02220376681039134,0.14900928430937227,12.77696314670349
12618,relu_21_12_13,0.12410750706990495,0.02220716948738885,0.1490207015397151,11.275895014834541
622,relu_4_27_5,0.12196965773900284,0.022211818855301945,0.14903630046167257,12.156359366799176
