,neuron,mae,mse,rmse,Perror
4406,relu_10_5_9,0.25628821663670165,0.10348297450985935,0.32168769716894574,37.66079316986421
14910,relu_24_16_10,0.2544585179548703,0.103486712001587,0.32169350630932386,36.73485826144596
1829,relu_6_17_24,0.23936259742076696,0.10349928173247283,0.321713042527767,36.0025610656594
14133,relu_23_14_16,0.24870948605351076,0.10357318421181763,0.3218278797926271,36.82048734773218
10560,relu_18_17_7,0.24865384511761293,0.10359489102560346,0.32186160228521116,36.934159987939964
10423,relu_18_12_5,0.2518555384140454,0.10360690202980498,0.3218802603916633,37.199437186445934
7291,relu_14_4_5,0.24847729615978822,0.10367715898766174,0.3219893771348082,36.940174633018486
6033,relu_12_11_16,0.24220031611733064,0.10370199360536532,0.32202793916889466,36.01149861004711
4170,relu_9_23_16,0.24603660400207342,0.10372295931228345,0.3220604901447606,36.56472840524931
4505,relu_10_8_27,0.2612500946979962,0.10373129177472704,0.32207342606108785,37.921125522766246
9997,relu_17_23_11,0.23715981836612524,0.10373871592044993,0.32208495140327487,35.76432982701133
12045,relu_20_18_7,0.250582532213255,0.10375455706059308,0.32210954202040193,37.088840372972804
13375,relu_22_13_14,0.24671538286022768,0.10376115081024608,0.32211977711752826,36.799750794521856
15435,relu_25_8_22,0.25622259192280394,0.10377986977802726,0.3221488317191718,37.6324693332985
2091,relu_6_27_16,0.2649503063421689,0.1037803788349137,0.32214962181401624,37.591954981839635
13857,relu_23_4_10,0.257355974243208,0.10378398896786872,0.3221552249582004,37.76302065590795
13895,relu_23_5_21,0.2614812117081128,0.10379512827119784,0.32217251321488904,38.10297161306473
14796,relu_24_12_4,0.25774382166676146,0.10385782929411932,0.32226980822614976,37.800989005546725
5197,relu_11_7_17,0.24678467325977907,0.10386423542256892,0.3222797471492258,36.781163502288926
1,relu_4_4_5,0.23470893614105806,0.10388223507266181,0.32230767144556427,35.647514399645075
3436,relu_8_23_11,0.2563828092079602,0.1038836789525682,0.32230991134708875,37.592273070706284
4699,relu_10_16_5,0.24744619540981874,0.10388783700271609,0.32231636167392447,36.84429849221853
